Date,Platform,Daily Active Users (DAU),New Registrations,Session Duration (minutes),In-game Purchases ($),Social Media Mentions,Stream Viewership,Revenue ($),Top Genre,Influencer Endorsements
2019-09-20,VR,127962,12796,53.90353791853148,15812.2344403794,7323,36683.34595615337,110055.4322390963,FPS,1
2019-09-21,Mobile,67634,6763,90.92443430480012,86425.03202399555,2411,23887.34957195986,102894.3917332124,Adventure,1
2019-09-22,PC,171748,17174,31.51863792590622,55054.0841681586,6151,98405.17404004974,121583.7562159084,FPS,0
2019-09-23,Mobile,187643,18764,84.10960295996983,46598.98536917281,7943,73802.75451395605,106315.5984034671,Simulation,1
2019-09-24,Console,124890,12489,99.12518169427366,90910.51226976668,5422,42872.90943134233,74134.63653820747,Action,0
2019-09-25,VR,39299,3929,69.255514163573,13647.39335829159,4390,65165.90524715807,13267.10935869236,Action,0
2019-09-26,VR,144221,14422,28.94641430578908,61705.89864263261,8769,46147.25888172428,14034.11399310768,RPG,1
2019-09-27,VR,127728,12772,40.74698070226785,52751.45641861546,2383,62839.17573981269,19445.76867497945,Simulation,1
2019-09-28,Console,179465,17946,41.37156713328746,17534.26258790217,2165,67088.91583218216,145935.7622761313,Simulation,1
2019-09-29,Mobile,25185,2518,89.32034902859445,44679.6055557737,3728,84077.73024568008,34295.93839095965,RPG,0
2019-09-30,VR,32592,3259,43.2698177141384,73414.14083922589,1614,61947.67054436493,34818.45190201201,RPG,1
2019-10-01,Mobile,72639,7263,55.3721424401244,43377.71801917798,3509,90094.9653940282,117494.9509243781,RPG,1
2019-10-02,VR,164349,16434,95.66513239625367,10203.48556275471,9735,21095.87326413412,57823.35433985171,FPS,1
2019-10-03,PC,186478,18647,28.87515121322583,96679.51157003772,9776,91605.62255673144,27612.35250137196,Simulation,0
2019-10-04,Console,126042,12604,35.32801487691337,30293.1282537704,5780,75606.64661959696,22657.99373420834,Action,1
2019-10-05,PC,91426,9142,55.28730842316681,55103.42830724701,5839,84453.80827642867,44473.48680994847,Action,0
2019-10-06,PC,191327,19132,29.01650104691136,44821.50293853823,5868,42068.17150512991,92963.19290670924,RPG,0
2019-10-07,VR,118318,11831,52.8052073728647,16886.21692697821,2948,84010.46230160631,104742.9393250997,Simulation,1
2019-10-08,Console,162607,16260,87.33685553957886,32280.72762167301,4784,98348.91706274454,139870.279167612,FPS,1
2019-10-09,VR,162868,16286,77.52209802770548,84440.8488298651,6389,75289.37058086362,149027.8659866599,Action,1
2019-10-10,VR,15618,1561,84.57406709326153,51487.25138567806,8518,28832.08963176084,108869.0287746095,Simulation,0
2019-10-11,VR,61680,6168,93.99630410566962,21820.13317020705,2669,43519.89562803421,39200.57695746984,Adventure,1
2019-10-12,PC,87042,8704,86.74499297090604,98534.99056906061,5087,89965.63896463103,53066.61429959782,Adventure,0
2019-10-13,Mobile,25269,2526,28.53733079388206,65746.22947638918,3991,51542.02069771998,40934.89782793085,RPG,0
2019-10-14,PC,118114,11811,58.70760276683452,83484.07776289337,1309,44376.46249792834,63946.2847384775,Simulation,1
2019-10-15,PC,178623,17862,30.37351594953208,40585.94324431747,6376,70849.36847302358,130509.4738865303,Adventure,0
2019-10-16,VR,191469,19146,42.447614259852,62377.23516192375,5635,40530.04886272614,5735.251225063301,Action,1
2019-10-17,VR,61160,6116,56.56104902814681,72284.86908604119,9601,36397.76534452796,90556.03520886532,RPG,0
2019-10-18,Mobile,190444,19044,46.40350317881898,80683.36848229561,1034,42638.66899786839,143456.7686849209,Action,0
2019-10-19,Console,141470,14147,56.47302880465053,90420.63468915306,5333,86022.76428501669,37756.09802810801,FPS,0
2019-10-20,Console,160116,16011,48.29381414927968,34079.14196849881,6869,63750.69743501587,17277.97960015464,RPG,1
2019-10-21,PC,63206,6320,85.0520642498492,97926.31596173577,4026,97642.33949909707,130691.4926863866,Simulation,0
2019-10-22,Console,171811,17181,53.58755431030203,75398.24730671913,2831,56666.65439768903,29646.42205516751,Action,1
2019-10-23,Mobile,143319,14331,61.99501941012436,73827.57861161316,7447,51233.62113015701,76587.4237837539,RPG,1
2019-10-24,Mobile,194507,19450,48.41757005735757,43006.99031599798,6960,26049.22136235259,26142.40271880545,Adventure,1
2019-10-25,PC,113758,11375,61.74294485008129,49112.3836146191,7116,43136.23230399558,92989.00552415209,Adventure,1
2019-10-26,Console,173627,17362,84.74715318608884,10262.78982408959,9417,77200.89989250692,135733.6685669906,Simulation,0
2019-10-27,VR,162621,16262,90.9179881284959,17292.84513698145,1079,25701.5888562893,17242.36081427287,Simulation,1
2019-10-28,VR,63390,6339,45.012181225729,17305.01356844392,1320,44019.75072429115,146613.5231331766,Action,1
2019-10-29,Mobile,13760,1376,77.05540948787487,47133.40779221711,5718,50197.99494933082,73490.18137935281,FPS,1
2019-10-30,Console,106091,10609,33.70816761608246,83695.07582674608,8805,73252.57741712008,15243.31463105157,FPS,1
2019-10-31,VR,51186,5118,61.99000888448732,89742.76283624567,6061,96142.15458362862,56512.54069502464,Adventure,0
2019-11-01,PC,141870,14187,74.43817915547683,48145.72006018707,5367,81551.80445794086,134744.118284645,FPS,1
2019-11-02,Console,62901,6290,73.53041516840304,64684.13315442931,7993,40443.57835800459,129813.0761278585,Simulation,1
2019-11-03,Console,46283,4628,64.76991681217021,86616.62234736967,2706,60406.50739511227,79694.46551408566,Simulation,1
2019-11-04,PC,14020,1402,48.24404156144968,33033.97310477539,7707,26013.82693506604,100253.2300696374,Adventure,1
2019-11-05,VR,51335,5133,94.85119667251305,49832.90321715741,4154,51651.8639284774,58698.49780303927,RPG,1
2019-11-06,PC,124255,12425,96.8432162981597,94587.00090461501,3836,44364.46152206432,143493.3895835653,RPG,0
2019-11-07,Console,156588,15658,72.52228698602548,13185.91167994475,2024,43297.24422232384,28692.13405322704,Action,0
2019-11-08,Mobile,37075,3707,46.65423622372266,43738.38466588469,4965,40753.25884633402,5896.949182575798,Adventure,1
2019-11-09,Console,116736,11673,67.8515280404365,22535.18985817265,8459,73020.17007863775,39798.31744686212,Action,1
2019-11-10,PC,16710,1671,37.27844885877023,50381.76080843661,4094,74630.64679231419,109937.538028941,FPS,0
2019-11-11,VR,184138,18413,42.43640589162942,73421.96908145261,2040,41560.1283360216,129539.9785975683,Simulation,1
2019-11-12,Mobile,65215,6521,56.81950214007778,28440.95968884454,8595,63605.3037401125,54596.42026804276,RPG,1
2019-11-13,PC,135431,13543,49.1816734696442,61536.37856777178,3061,62363.61598252247,44464.41397164331,RPG,1
2019-11-14,PC,90175,9017,51.47562660296865,16519.83997336586,5819,84530.73884292923,116113.0452887344,Adventure,1
2019-11-15,Mobile,77188,7718,98.98218151762092,23317.72984193313,6652,88392.43779868259,13117.48252161799,Adventure,1
2019-11-16,PC,58608,5860,82.96856056961641,95868.22487176387,1838,96773.96666876548,6984.406849972002,Simulation,1
2019-11-17,Console,114312,11431,29.56327203775763,46957.34706723051,9732,85413.44473835643,62184.91307388768,FPS,0
2019-11-18,Mobile,53507,5350,57.71904887352524,61131.1869875016,3395,74453.71386998703,131381.6464510108,Action,1
2019-11-19,Mobile,48368,4836,31.22930356420589,99560.03087611576,3010,44347.62786046568,50518.73093275693,RPG,0
2019-11-20,VR,45819,4581,31.61956578055054,92795.9001460331,5305,98325.12755225685,41611.27322116704,Action,0
2019-11-21,Console,173746,17374,71.34538408855178,47067.68883313561,3368,31164.75719953729,128722.6650341633,Simulation,0
2019-11-22,Console,170965,17096,95.83390935917392,62846.47863324764,9403,88039.79689662768,86399.26281324521,RPG,0
2019-11-23,Console,143860,14386,71.01716678162424,33882.36041638377,4806,40613.23735003093,136562.7310857753,Adventure,0
2019-11-24,PC,76666,7666,54.84938322311791,96094.03252063725,1541,38683.44852744034,67831.74210051238,RPG,0
2019-11-25,PC,117818,11781,95.98103094408583,54260.31250494533,8451,83427.91436101953,148094.8220234089,RPG,1
2019-11-26,VR,180559,18055,30.71429893466875,29267.4867615549,7242,43560.80714495508,15715.16285025969,RPG,1
2019-11-27,Console,158734,15873,27.43034832732503,12651.4231675705,1285,28935.04465976918,80089.42449020593,Action,0
2019-11-28,Console,147539,14753,90.72059411392203,89347.34430673484,8243,93289.45059583514,125191.1912744516,RPG,0
2019-11-29,VR,156540,15654,40.15588763469083,77239.93751034129,7318,26422.57443050569,127819.8203323357,RPG,1
2019-11-30,Console,70062,7006,98.0205935084069,23389.90399383203,1001,55183.2670583645,82725.8351719208,RPG,1
2019-12-01,Console,182890,18289,94.95722394557777,89428.7288204247,8815,49574.51498442151,7524.111035583435,Simulation,1
2019-12-02,Mobile,69831,6983,64.00721056596254,99742.89221567207,6094,65077.99770909565,80121.13944066073,Action,0
2019-12-03,Console,179014,17901,80.05339151574887,35037.54296727759,2148,99463.38331558029,71239.7985177696,Adventure,1
2019-12-04,Mobile,185691,18569,33.02774147449587,91559.97975283385,7001,30839.98733837874,20869.7875907278,Simulation,1
2019-12-05,VR,118508,11850,56.42849588628854,61676.57718192272,3889,65684.95271328569,23636.29777134761,Adventure,0
2019-12-06,Mobile,27990,2799,67.36389807344919,29081.07638971839,8241,94408.03448891122,72559.21206926196,Adventure,1
2019-12-07,Console,45146,4514,55.45158947087394,42400.07688272354,7218,86574.61026793283,100628.7538454415,FPS,1
2019-12-08,PC,33591,3359,77.74128643930943,50105.10052674835,6563,32507.85011110278,6482.028211638291,RPG,1
2019-12-09,VR,58434,5843,54.33797423499812,61560.22022308737,9653,68399.68557288106,107230.5651381695,RPG,0
2019-12-10,VR,80526,8052,34.00340662993845,56928.0092870749,4616,76584.50187208221,107062.4817057251,RPG,0
2019-12-11,Console,43978,4397,67.9951156882063,42197.26385042416,2879,48489.5212294514,142802.0491919611,Action,1
2019-12-12,PC,194348,19434,47.43155759688194,76743.0787065176,9675,95963.38411032305,62455.80158782237,Action,1
2019-12-13,Console,173902,17390,23.92696617809394,52663.03445761488,2711,34154.19487308947,10537.51764545593,Action,1
2019-12-14,Console,96749,9674,88.1386279949581,35573.73616147751,1865,60041.16865267584,122498.1604400843,Simulation,0
2019-12-15,Mobile,24980,2498,69.92156974879322,52339.77331692618,7271,33995.24897576727,121318.7529962877,Adventure,1
2019-12-16,Mobile,170057,17005,28.58181738347232,18490.5267608416,8261,20276.06048766957,122620.4089296248,FPS,1
2019-12-17,Console,43390,4339,85.56840597047383,34569.21776477748,7477,37650.37005832593,12798.44855519225,Simulation,0
2019-12-18,Mobile,103908,10390,70.24163330865811,14623.42112182084,5339,73185.31860553514,133969.1266388356,FPS,1
2019-12-19,VR,11809,1180,97.33383520751595,90233.7408261132,9233,55169.35071140854,41502.83445498809,Simulation,1
2019-12-20,VR,153045,15304,40.32626308986071,49393.83769993504,6216,96613.6919308865,69709.48534781473,RPG,0
2019-12-21,VR,125969,12596,82.49476268445777,68104.36756590698,7367,66630.9756516667,37063.31478083288,Action,0
2019-12-22,VR,167326,16732,76.81296385977332,39280.77397997603,1370,68410.49681868976,62426.14067458053,Action,0
2019-12-23,VR,14163,1416,75.89911981498105,15834.42659076364,5139,82902.12888686496,89770.91598949974,Adventure,0
2019-12-24,Console,157309,15730,80.80035947784481,93246.60558781814,1454,55523.01915469654,63281.96172855078,Action,0
2019-12-25,Console,93172,9317,37.20763012907268,88549.42398247744,1728,61986.30653245852,82297.03591652185,Adventure,1
2019-12-26,Mobile,174754,17475,59.14325180734379,62460.03894198975,8572,33887.56950715563,8185.852662488096,FPS,0
2019-12-27,Mobile,144037,14403,55.01487764837447,53718.86852411869,8141,68949.91157176226,109185.3255012326,Simulation,0
2019-12-28,VR,119460,11946,24.85323183502146,22473.68419493391,4817,88050.34961961082,90444.26623891605,Adventure,0
2019-12-29,PC,154671,15467,45.03593213386726,98503.99099471573,7502,50035.63073845077,112811.094243775,Simulation,1
2019-12-30,Mobile,156258,15625,31.27199957968251,55004.50848671613,1826,98144.05120703936,26002.38676141514,RPG,1
2019-12-31,VR,190215,19021,73.52352925165994,25011.04735998543,1164,59389.51121229188,148829.2111713496,Action,1
2020-01-01,VR,28368,2836,75.39898583098493,75490.52080854966,3452,58754.44395880059,34314.97853394544,Action,1
2020-01-02,VR,160208,16020,77.07246952691101,87224.54642475654,9095,64406.178360546,99313.84491835261,Adventure,1
2020-01-03,Console,61993,6199,29.38734036959904,33144.00064187002,7145,56072.35954339504,79715.78251785638,RPG,1
2020-01-04,Console,47616,4761,30.66410567507374,27820.09388515606,5969,88991.64426320535,35714.47190861056,RPG,0
2020-01-05,Console,138279,13827,32.46596301492386,81346.08353872198,5677,66716.7625207514,87359.03980970231,Adventure,0
2020-01-06,Console,102278,10227,37.45112987588867,67150.9246713481,1886,78961.2699816608,136564.5581406342,Adventure,1
2020-01-07,Mobile,103544,10354,90.09004171361423,72142.7598517861,6006,35826.99449973343,88325.32617854186,FPS,0
2020-01-08,PC,152252,15225,28.03161920544262,23404.32220686782,5675,55927.07669006797,145827.1600871162,Action,0
2020-01-09,PC,164228,16422,65.52584519905841,26111.58826502927,5010,82417.71580554912,31122.07079137495,Action,0
2020-01-10,Mobile,106221,10622,23.16973892953783,91715.9246092276,4593,55893.57562549214,75263.42428587798,Simulation,0
2020-01-11,PC,46606,4660,75.79306783998571,52779.00091914704,6286,84492.8367177092,84089.24032618722,Action,1
2020-01-12,PC,50442,5044,73.61369132527182,39990.14557717447,9470,84645.48473497872,123337.9643852315,FPS,0
2020-01-13,Mobile,10090,1009,21.6730165629685,79281.82410919052,9302,41722.17469911178,109299.662878055,FPS,0
2020-01-14,VR,69479,6947,84.21405169452791,20054.3159968284,5377,62890.71982036811,145370.0029675098,RPG,1
2020-01-15,Console,178348,17834,51.04286374645186,17092.83493988215,3350,95363.8810381486,98504.83071512997,Simulation,1
2020-01-16,Console,39070,3907,65.43699223887019,59217.37268908173,1988,53380.9706027525,42774.42624635522,FPS,1
2020-01-17,PC,60454,6045,49.0660847658086,55435.80881220629,5491,60400.75484567066,33745.74883855318,Simulation,1
2020-01-18,PC,146464,14646,22.42137144558654,30862.71884401939,9579,63657.14008393709,7013.678547362975,Simulation,1
2020-01-19,PC,16061,1606,55.45953996321945,75707.64151472987,1702,38957.72831573612,143523.9606631725,Adventure,0
2020-01-20,PC,130855,13085,72.06242428180829,16743.73094916097,2071,29971.00805476177,146645.7745991428,FPS,1
2020-01-21,Mobile,34010,3401,42.45207593985123,72207.22141133333,9841,27171.21213586351,74641.64471295886,Action,1
2020-01-22,Mobile,137425,13742,42.84163714832157,94643.39535303152,6969,88430.58974117039,95258.23512693029,FPS,0
2020-01-23,Mobile,54121,5412,90.49352421142586,94928.65150885799,1487,49708.41009359142,25427.32988226754,RPG,1
2020-01-24,Console,50231,5023,87.73534967160712,61677.80736868259,9513,34856.78466177415,63615.22379252941,Action,1
2020-01-25,PC,136194,13619,51.17610957318371,73083.51703714332,5530,92012.41329813795,128187.6476104725,Simulation,1
2020-01-26,PC,195920,19592,24.22065455655556,21000.00282385536,3323,86010.61518491386,138946.4193565899,Action,0
2020-01-27,Mobile,32131,3213,26.7851187956144,69320.26472751879,1332,94880.463121953,120920.0215272787,FPS,1
2020-01-28,Console,151443,15144,42.22369523028835,45880.58415722902,9160,72327.98536855871,57497.62847420598,RPG,1
2020-01-29,Console,77392,7739,31.82488328408543,69952.4669756729,5816,93811.62822906162,81774.75783215505,Simulation,1
2020-01-30,VR,139255,13925,96.37968623530894,40365.62719709324,9911,61777.14015170628,130434.4172729188,FPS,1
2020-01-31,VR,48618,4861,88.19755200195478,64695.77723111144,1495,71200.49151555465,115583.5796580042,FPS,0
2020-02-01,Console,112833,11283,53.77666408863004,20468.20019028732,7029,60399.02019561794,110928.9049177207,Action,1
2020-02-02,Console,109067,10906,36.21859101180429,75866.8738180067,5620,46118.91351637901,34033.10898938142,Adventure,1
2020-02-03,VR,183073,18307,68.5060326449425,32666.6211806128,6689,90402.40601548724,63681.85222055353,FPS,0
2020-02-04,PC,185245,18524,92.62247340431932,32996.30347100987,8520,60983.61631626516,27539.31623041998,RPG,1
2020-02-05,VR,54309,5430,98.29248099524007,36373.31826313173,8205,22560.09631965593,132971.3905371623,Simulation,1
2020-02-06,Console,124271,12427,97.09432053466344,65015.50180183241,1037,32958.87345503699,134950.2740318193,Adventure,0
2020-02-07,PC,163446,16344,69.62396479197118,61194.03959949363,8075,98106.11840897865,126854.3475936068,Adventure,0
2020-02-08,VR,196239,19623,39.69548907905192,62864.63680849898,4237,71894.69563590985,16117.66718496309,Simulation,1
2020-02-09,PC,56029,5602,97.9562812819211,78857.50043456587,9513,62042.46773931636,6565.894981596322,Adventure,1
2020-02-10,Console,96348,9634,31.6120116175436,12745.91840029568,2505,47869.35796605538,24884.7681560504,Action,0
2020-02-11,PC,18996,1899,91.45872810441864,66540.39645895304,8659,44479.87500181426,100289.9458467724,RPG,1
2020-02-12,PC,65201,6520,42.57419173771112,70383.8368532001,8906,87244.91927926778,27220.11569692928,Adventure,0
2020-02-13,VR,173188,17318,51.60708750851227,53293.04744917251,8236,30692.75518906408,109491.6973767196,Action,1
2020-02-14,PC,123133,12313,89.30156694686823,40796.35343508803,8337,45451.6884708439,37331.60973113521,Simulation,1
2020-02-15,Console,141617,14161,40.40196070869695,26989.84081125585,7811,99443.93920806526,30741.81819590104,Simulation,0
2020-02-16,PC,44366,4436,83.33305377586603,31469.19368744008,2655,93660.26783285302,42279.52976106165,Action,0
2020-02-17,Mobile,94301,9430,75.00771541655936,34429.65829700084,9372,97995.7605998754,37356.82441381198,FPS,0
2020-02-18,Mobile,149025,14902,78.36035982381384,66452.03817239677,8639,58190.74102322973,63164.05899341511,RPG,1
2020-02-19,Console,147716,14771,95.95483706160489,20342.57585031812,7161,79241.99220435429,133827.5785939473,Adventure,1
2020-02-20,Console,177679,17767,30.14127110213144,42112.50743845297,3919,89444.80799473987,72751.69680482404,Simulation,0
2020-02-21,Console,107550,10755,80.42311162478994,81543.7124754959,7860,41395.11047646725,143036.406299597,Action,0
2020-02-22,Mobile,135508,13550,20.13256825546437,16251.84471787527,6971,90973.52045352088,72703.77292249484,FPS,0
2020-02-23,VR,144503,14450,68.83964281085461,44062.92617131341,9804,66602.89987478298,132441.9267809746,Simulation,1
2020-02-24,Console,131323,13132,56.80863496175351,33740.3392461481,4746,49852.16960159658,87045.34044512274,Adventure,0
2020-02-25,PC,175366,17536,43.51413209763618,22712.09392589295,8832,61901.19953605164,143228.1115707197,Adventure,0
2020-02-26,PC,183023,18302,69.5894825460517,34528.57263299569,6965,92505.43672805605,135450.5709490612,RPG,1
2020-02-27,VR,99387,9938,97.04511689349799,22465.33272625844,8135,53302.87545217171,97829.42710161234,Action,0
2020-02-28,PC,25137,2513,48.86195537283601,84258.49097236615,4432,78907.64021712344,54965.91213629492,Adventure,0
2020-02-29,Console,188942,18894,95.86899226118584,72581.80587058287,7685,37042.81232482607,89900.64745285634,Action,1
2020-03-01,Console,158505,15850,21.59266571717198,61646.36360647963,9131,32727.80660096317,121918.3249241184,RPG,1
2020-03-02,Console,163312,16331,23.89574536851338,27511.4261287898,2385,93713.12036351513,133293.0009331993,Simulation,0
2020-03-03,Mobile,89996,8999,96.36252453225904,66623.99868089896,2060,69094.97782116097,100836.9955541404,Action,0
2020-03-04,Console,153811,15381,91.25551284794119,84240.27279521989,1984,68127.45196043403,16157.34269981526,Action,0
2020-03-05,Mobile,87570,8757,39.81355860211906,35245.34587706596,2842,28918.54617152867,38287.43112338713,Action,1
2020-03-06,PC,97104,9710,89.52111740712057,88346.70970668021,5605,31379.12641681894,95826.99805093459,FPS,0
2020-03-07,Mobile,29327,2932,44.60323560615475,56596.14000234161,5024,57361.93621260396,10382.6881307533,RPG,0
2020-03-08,Mobile,70768,7076,51.36107284376327,97756.25611477839,4905,75706.80417263832,83437.834954142,Adventure,1
2020-03-09,Mobile,159035,15903,48.25320011018579,73852.57265750074,4133,66247.16458013176,122312.037575884,Simulation,0
2020-03-10,PC,189279,18927,34.3944434646769,61799.30568943166,2816,59153.22827717527,135293.4393654343,Simulation,0
2020-03-11,PC,26880,2688,74.09250927368437,42439.88853521955,1665,34838.22541373218,11268.27349763316,RPG,0
2020-03-12,VR,123485,12348,30.64018762418682,70541.0381518883,4772,34733.18350283164,8410.02764640404,Adventure,0
2020-03-13,PC,115121,11512,39.11478431557921,34069.74797697502,4784,82562.25560451511,111782.1774030991,Adventure,1
2020-03-14,PC,22498,2249,65.25580452275673,38025.13104253932,3932,52404.38084373294,126120.7246070321,Action,0
2020-03-15,Console,157924,15792,30.80836022671159,72555.17916835751,3062,46095.93313543919,120220.5216105192,FPS,1
2020-03-16,Mobile,24529,2452,21.65126865124219,51476.7930860488,8985,21561.82608555897,81077.21626450916,Adventure,1
2020-03-17,Mobile,184023,18402,29.75978318572586,98631.89450834703,4533,55188.19343451508,5781.391867332763,FPS,0
2020-03-18,Mobile,195360,19536,77.96206713208056,64250.61688643172,1601,81146.23487001247,45005.64540578904,Adventure,1
2020-03-19,Console,66892,6689,56.93601510040426,10908.72607953649,4583,31639.66926506116,148081.9502951647,Simulation,0
2020-03-20,Mobile,139728,13972,33.46565337280416,30681.29049969387,8283,32121.19485037999,30900.4325303847,RPG,0
2020-03-21,Mobile,89107,8910,76.56236801304775,31594.34063761358,2648,48724.81656600903,13818.02293135868,FPS,0
2020-03-22,VR,162582,16258,44.48900130921878,80179.18878353707,3326,48318.11976976381,125275.6967771061,Action,0
2020-03-23,VR,30024,3002,78.24383428878743,52697.33854185504,5334,74705.01446736867,19439.83829432921,RPG,0
2020-03-24,VR,179609,17960,34.75206431151933,40562.08821629404,6935,39191.06077814395,120832.1482744394,FPS,0
2020-03-25,PC,25531,2553,45.48737176988435,41273.07628777062,5748,73357.53417228989,79415.97484858123,Simulation,1
2020-03-26,PC,154746,15474,96.72418103266709,88053.33279120868,2814,72669.21077656167,85371.36056343227,FPS,1
2020-03-27,Mobile,72677,7267,48.5157925240657,59755.38165611668,3075,74252.6435132942,60766.9593577689,RPG,1
2020-03-28,PC,10046,1004,41.5077317553929,66839.10458722671,7420,21841.99823377738,140387.2397181138,Action,1
2020-03-29,Console,163818,16381,92.25070710515097,45500.37711399465,9345,30677.22954012376,146681.9800283593,FPS,1
2020-03-30,VR,133017,13301,65.72774567117233,49785.92433945643,1416,78179.93781239213,46601.40404673833,Simulation,1
2020-03-31,PC,57306,5730,83.71614363899039,24776.83189436366,9477,91052.40419278035,58674.6206587561,FPS,0
2020-04-01,PC,172384,17238,36.62707870238982,76954.77175452025,3070,90799.71918554342,142783.972495939,Action,0
2020-04-02,Mobile,157403,15740,89.50282967004466,54875.30515424676,1928,47721.41977778698,138782.1219563295,Adventure,1
2020-04-03,Console,30307,3030,94.57103164101336,41325.24857218419,7719,56443.61516475236,48239.10061620839,RPG,1
2020-04-04,PC,93573,9357,71.40687784731674,99400.50877510004,5805,47116.09436909982,112384.1454267473,Simulation,0
2020-04-05,Console,43385,4338,50.64996195981549,64192.54230729182,4697,66558.28505097513,104847.3606749644,Simulation,0
2020-04-06,Console,107670,10767,52.94156086849917,23688.03789281229,4436,45926.19187573219,49935.14282673054,FPS,0
2020-04-07,Console,96685,9668,29.33173488503794,43882.64128544877,4180,67827.82727838916,91176.47233931984,FPS,1
2020-04-08,PC,96526,9652,41.03961626997179,41836.01457052847,9644,25385.70048693899,130765.1373148305,Action,1
2020-04-09,Mobile,170315,17031,33.23974527368733,44216.36834586311,6547,83502.78308342383,84188.3293369055,RPG,0
2020-04-10,PC,151229,15122,89.56128929168486,29475.0303287297,7602,90278.69817294941,71751.26233108812,FPS,0
2020-04-11,Console,88434,8843,20.17564605541619,50803.15185820535,1236,65330.79171330431,111074.3511649385,Adventure,1
2020-04-12,Console,87364,8736,74.88597961668054,57828.9141074657,4805,94375.48202602578,131390.3223793506,RPG,1
2020-04-13,VR,143883,14388,55.7130865983052,35154.28552754846,7950,78551.41038877524,102751.0019383924,Action,1
2020-04-14,VR,36285,3628,90.73504471170394,75757.68201671286,3250,87841.44559966981,121517.6108729941,RPG,0
2020-04-15,VR,161269,16126,34.30983273767595,23422.9647382012,3974,82672.8946749428,41854.94113640261,FPS,0
2020-04-16,PC,185406,18540,31.0308451305611,10790.57630060596,5050,28658.37060198507,72718.81456997809,Action,1
2020-04-17,Console,79748,7974,51.16827253764541,21293.12619020876,6289,38029.0474922256,55021.72952030096,Action,1
2020-04-18,PC,31379,3137,75.81978856633529,46720.19723913179,5685,33512.91068415596,135423.2211429944,Adventure,1
2020-04-19,VR,178210,17821,99.28510511928513,99798.07948196717,3081,30571.72260856281,146811.847881829,FPS,1
2020-04-20,VR,39395,3939,40.81712666869511,59771.25954627321,2568,22078.43708105075,20516.21472054293,Adventure,1
2020-04-21,Mobile,135695,13569,48.84761338994974,12583.80899166748,9258,61205.08124602276,68089.40969200112,Adventure,0
2020-04-22,VR,86508,8650,89.11654086818417,15409.21674341887,8229,72553.20480392675,111036.6887730803,Simulation,1
2020-04-23,Console,178175,17817,96.05513684255833,78974.41071378192,3624,54944.55852148912,64240.1153700857,Simulation,1
2020-04-24,Mobile,20812,2081,22.81797123713155,73006.40493123465,4985,60168.01739533594,143545.028920668,RPG,1
2020-04-25,Console,105065,10506,40.30657149858732,31740.86676962128,2299,39230.65553091196,111722.2490443289,Adventure,0
2020-04-26,VR,69840,6984,30.9218441834976,95960.32492899192,4552,71604.09720186715,101893.154757991,Simulation,0
2020-04-27,Mobile,157753,15775,74.71003680905866,17363.17209437155,9265,82482.76939315267,82721.26757143298,RPG,0
2020-04-28,PC,178152,17815,37.13000553379594,98649.52863227978,4705,62777.68932067268,102869.7130363723,Adventure,0
2020-04-29,PC,76633,7663,24.15509625425599,64612.21299066144,4270,63992.13471023418,56801.85697102178,FPS,1
2020-04-30,Console,79567,7956,44.39788247589596,80074.1439979707,4286,96293.59673090915,116809.8077206282,Adventure,0
2020-05-01,Mobile,64986,6498,99.60172221172833,56326.63305996741,2240,23111.0288860335,31504.681345384,FPS,0
2020-05-02,Mobile,76367,7636,74.26139068496019,88245.67201718934,2590,37240.23395993139,77476.39258576272,Adventure,1
2020-05-03,VR,128526,12852,24.58143084259522,72059.20508262982,1315,48395.72147690296,117108.491142455,RPG,1
2020-05-04,Mobile,45449,4544,96.37413495259672,58178.99128399841,2308,26013.69673020548,57291.04817392442,FPS,0
2020-05-05,VR,156569,15656,38.83634515979389,49980.36561538636,3808,47411.28157599033,102538.08005506,RPG,1
2020-05-06,PC,144477,14447,52.55896219532576,10450.44774805833,4109,68429.70338567832,93217.72420951031,Action,1
2020-05-07,VR,64526,6452,71.18297761651081,78279.80696357202,8214,28896.71337852683,62866.49539595153,Adventure,0
2020-05-08,Console,125490,12549,48.27304186109834,80773.27842389731,6487,61345.46932276351,106563.1179664408,Simulation,0
2020-05-09,Mobile,121688,12168,72.5970190302815,83877.61034747363,9910,66182.25440925955,79684.21445625648,Simulation,1
2020-05-10,PC,69581,6958,67.88170859323836,44362.90540983345,2288,28973.65784968986,119426.4956024889,Simulation,0
2020-05-11,VR,102025,10202,35.91311497638812,58386.4603168682,4569,60075.61105734839,126126.2106212,FPS,1
2020-05-12,VR,72151,7215,75.10234863254757,28113.58948274262,4684,40563.47634696105,12347.73738695842,Simulation,0
2020-05-13,VR,118722,11872,35.80739144629295,78201.50875687675,4002,58698.82426914179,55293.55418839946,RPG,1
2020-05-14,VR,146668,14666,83.52212628813999,40943.91788505917,4640,91601.55367852715,20226.36323711772,FPS,1
2020-05-15,VR,16980,1698,27.60370746496041,65959.95601118857,6261,80356.41627930693,71546.5604780682,Simulation,0
2020-05-16,Console,60031,6003,83.2979362807812,40172.8211201448,5207,70592.19880597145,31067.32834614962,Simulation,1
2020-05-17,Console,152914,15291,75.72034032387691,50756.93732344039,4325,37480.41120985927,117131.6348489308,Adventure,0
